time,ctdmo_seawater_temperature,practical_salinity,ctdmo_seawater_pressure,lat,lon
2016-04-22 09:45:01,6.751815313135467,32.69475055825258,38.06896582187507,50.33033,-144.39833
2016-04-22 10:00:01,6.752286381762133,32.69418962674818,38.15841062957888,50.33033,-144.39833
2016-04-22 10:15:01,6.748675136042891,32.694813552387245,39.297303319815484,50.33033,-144.39833
2016-04-22 10:30:01,6.742605509439443,32.69492390974253,38.32110973941311,50.33033,-144.39833
2016-04-22 10:45:01,6.7456400949961335,32.69528480128493,37.863710224389145,50.33033,-144.39833
2016-04-22 11:00:01,6.7494601345995875,32.6948762822155,37.59356803826468,50.33033,-144.39833
2016-04-22 11:15:01,6.746843591249842,32.694336889792815,38.60311023265021,50.33033,-144.39833
2016-04-22 11:30:01,6.745326151231893,32.69417214407336,38.21938585561939,50.33033,-144.39833
2016-04-22 11:45:01,6.747157558575168,32.69440939832574,36.807699055331035,50.33033,-144.39833
2016-04-22 12:00:01,6.7468959187988276,32.694396973635335,37.93738534148467,50.33033,-144.39833
2016-04-22 12:15:01,6.746424975732623,32.694226448209314,37.20942192970798,50.33033,-144.39833
2016-04-22 12:30:01,6.744698278326268,32.693996437414,37.381751906922844,50.33033,-144.39833
2016-04-22 12:45:01,6.74155920621655,32.69342067000961,37.77468611051352,50.33033,-144.39833
2016-04-22 13:00:01,6.7389436850096445,32.69361332320363,37.53524186585584,50.33033,-144.39833
2016-04-22 13:15:01,6.739466762185032,32.69316345450958,37.14230747970955,50.33033,-144.39833
2016-04-22 13:30:01,6.736223901813503,32.69345668382827,37.65803380008957,50.33033,-144.39833
2016-04-22 13:45:01,6.737479140905066,32.692844308368,37.15458668381126,50.33033,-144.39833
2016-04-22 14:00:01,6.737740658857945,32.693635759159875,36.12927213364259,50.33033,-144.39833
2016-04-22 14:15:01,6.738002180193405,32.69285575248498,35.93852226238391,50.33033,-144.39833
2016-04-22 14:30:01,6.74108838742967,32.69286597331371,36.113923097934105,50.33033,-144.39833
2016-04-22 14:45:01,6.7417684625297625,32.69313145270807,36.368717031507046,50.33033,-144.39833
2016-04-22 15:00:01,6.742919410964419,32.6932639768578,36.10471367628959,50.33033,-144.39833
2016-04-22 15:15:01,6.742867093705172,32.69315093761482,36.15690039676593,50.33033,-144.39833
2016-04-22 15:30:01,6.742710142739725,32.693580042795304,36.295041690166535,50.33033,-144.39833
2016-04-22 15:45:01,6.739571379243955,32.69383130639768,35.38637828099811,50.33033,-144.39833
2016-04-22 16:00:01,6.736380802438362,32.69366069694142,36.04638733538617,50.33033,-144.39833
2016-04-22 16:15:01,6.737322231756934,32.69368795938813,36.7125351518389,50.33033,-144.39833
2016-04-22 16:30:01,6.7401467827439205,32.6938917792412,35.99113079580987,50.33033,-144.39833
2016-04-22 16:45:01,6.739466762185032,32.69427399244032,35.68108010274913,50.33033,-144.39833
2016-04-22 17:00:01,6.740826826173986,32.69368216390467,35.938944058548074,50.33033,-144.39833
2016-04-22 17:15:01,6.740931450270239,32.69394690113627,36.767791614070426,50.33033,-144.39833
2016-04-22 17:30:01,6.7400944726582,32.69389516767915,36.23364556433747,50.33033,-144.39833
2016-04-22 17:45:01,6.741193012879307,32.694081886733805,36.685327180645835,50.33033,-144.39833
2016-04-22 18:00:01,6.739728305847279,32.69454699752318,36.1783890448379,50.33033,-144.39833
2016-04-22 18:15:01,6.739885233668588,32.69429873986137,37.54445126193818,50.33033,-144.39833
2016-04-22 18:30:01,6.744645956464183,32.69415628560603,36.57132416588752,50.33033,-144.39833
2016-04-22 18:45:01,6.743704186097489,32.69467350255817,36.93663076751554,50.33033,-144.39833
2016-04-22 19:00:01,6.748518139988505,32.69417603445548,37.181793709394604,50.33033,-144.39833
2016-04-22 19:15:01,6.747314544066057,32.69424509800555,37.56287005360916,50.33033,-144.39833
2016-04-22 19:30:01,6.751448934012615,32.694379507545065,37.69752024436526,50.33033,-144.39833
2016-04-22 19:45:01,6.748727468331879,32.69501316045917,37.179145091137,50.33033,-144.39833
2016-04-22 20:00:01,6.747837837838119,32.69487954923305,38.08166574862183,50.33033,-144.39833
2016-04-22 20:15:01,6.753123864195857,32.695465537417036,37.86064042761494,50.33033,-144.39833
2016-04-22 20:30:01,6.753804344214188,32.6955424117482,37.93082493588641,50.33033,-144.39833
2016-04-22 20:45:01,6.754118419638644,32.69481124221662,38.112363702376015,50.33033,-144.39833
2016-04-22 21:00:01,6.776849489370818,32.693829861277905,38.42506215723535,50.33033,-144.39833
2016-04-22 21:15:01,6.755113023999911,32.69517481833448,38.40092437828914,50.33033,-144.39833
2016-04-22 21:30:01,6.755845921676325,32.6943233359346,37.851431037182614,50.33033,-144.39833
2016-04-22 21:45:01,6.753647308331324,32.69447753628402,38.01720003978633,50.33033,-144.39833
2016-04-22 22:00:01,6.761605327881739,32.698356650431094,38.13999185919142,50.33033,-144.39833
2016-04-22 22:15:01,6.763647693121982,32.69589518743241,38.204036874595594,50.33033,-144.39833
2016-04-22 22:30:01,6.7501404913336955,32.69440529458004,38.37943582288461,50.33033,-144.39833
2016-04-22 22:45:01,6.749774142555452,32.69588236298211,38.18603878392584,50.33033,-144.39833
2016-04-22 23:00:01,6.752862147209328,32.69478653717191,38.361017060396186,50.33033,-144.39833
2016-04-22 23:15:01,6.832843256079855,32.68513631034435,37.33835360492065,50.33033,-144.39833
2016-04-22 23:30:01,6.748622803889305,32.70008312795378,37.47035504850856,50.33033,-144.39833
2016-04-22 23:45:01,6.7983994969298465,32.69550879428038,38.559711448497204,50.33033,-144.39833
2016-04-23 00:00:01,6.745326151231893,32.69821808159032,37.84222164658572,50.33033,-144.39833
2016-04-23 00:15:01,6.778683753977759,32.69151612630529,37.87249877290737,50.33033,-144.39833
2016-04-23 00:30:01,6.8139864335204265,32.688367882503655,37.28267487826384,50.33033,-144.39833
2016-04-23 00:45:01,6.822020757415771,32.68701705083923,37.66026053981193,50.33033,-144.39833
2016-04-23 01:00:01,6.825960317290651,32.686226059110645,36.94234907130497,50.33033,-144.39833
2016-04-23 01:15:01,6.691765515405848,32.70983811422016,37.691380645793735,50.33033,-144.39833
2016-04-23 01:30:01,6.811728995255123,32.6902195250455,38.05668663350876,50.33033,-144.39833
2016-04-23 01:45:01,6.815981588677573,32.68725429349204,37.512910070657114,50.33033,-144.39833
2016-04-23 02:00:01,6.767261613925257,32.69186266442702,36.68141568518013,50.33033,-144.39833
2016-04-23 02:15:01,6.7918429282648844,32.68850075949431,37.424308037143284,50.33033,-144.39833
2016-04-23 02:30:01,6.774177001593671,32.69325230511648,37.30765558993844,50.33033,-144.39833
2016-04-23 02:45:01,6.779941631580812,32.685127435292344,37.7589162260577,50.33033,-144.39833
2016-04-23 03:00:01,6.7699855752644,32.68934870392021,37.08662982808975,50.33033,-144.39833
2016-04-23 03:15:01,6.765376009450961,32.68727528281066,37.04714363800182,50.33033,-144.39833
